id,author
1268,Bob Livingston
1269,Bob Marley
1270,Bob McDonnell
1271,Bob Nelson
1272,Bob Newhart
1273,Bob Ney
1274,Bob Odenkirk
1275,Bob Packwood
1276,Bob Parsons
1277,Bob Richards
1278,Bob Riley
1279,Bob Schaffer
1280,Bob Schieffer
1281,Bob Seger
1282,Bob Taft
1283,Bob Uecker
1284,Bob Verdi
1285,Bob Wells
1286,Bob Woodward
1287,Bobby Bowden
1288,Bobby Cannavale
1289,Bobby Clarke
1290,Bobby Darin
1291,Bobby Fischer
1292,Bobby Flay
1293,Bobby Heenan
1294,Bobby Hull
1295,Bobby Jindal
1296,Bobby Knight
1297,Bobby McFerrin
1298,Bobby Orr
1299,Bobby Rahal
1300,Bobby Ray Inman
1301,Bobby Rush
1302,Bobby Sands
1303,Bobby Scott
1304,Bobby Seale
1305,Bobby Sherman
1306,Bobby Thomson
1307,Bobby Unser
1308,Bobby Vinton
1309,Bode Miller
1310,Bodhidharma
1311,Boethius
1312,Bonnie Blair
1313,Bonnie Hunt
1314,Bonnie Jo Campbell
1315,Bonnie Raitt
1316,Bonnie Tyler
1317,Bonnie Wright
1318,Bono
1319,Booboo Stewart
1320,Booker T. Washington
1321,Boomer Esiason
1322,Booth Tarkington
1323,Bootsy Collins
1324,Boris Becker
1325,Boris Johnson
1326,Boris Kodjoe
1327,Boris Pasternak
1328,Boris Spassky
1329,Boris Trajkovski
1330,Boris Vallejo
1331,Boris Yeltsin
1332,Boss Tweed
1333,Boutros Boutros-Ghali
1334,Bowie Kuhn
1335,Boy George
1336,Boyd Rice
1337,Brad Delson
1338,Brad Garrett
1339,Brad Gilbert
1340,Brad Henry
1341,Brad Holland
1342,Brad Meltzer
1343,Brad Paisley
1344,Brad Pitt
1345,Brad Renfro
1346,Brad Sherman
1347,Brad Thor
1348,Bradley Chicho
1349,Bradley Cooper
1350,Bradley Whitford
1351,Bram Cohen
1352,Bram Stoker
1353,Branch Rickey
1354,Brande Roderick
1355,Brandi Chastain
1356,Brandon Boyd
1357,Brandon Lee
1358,Brandon Routh
1359,Brandon Thomas
1360,Brandy Norwood
1361,Branford Marsalis
1362,Breaux Greer
1363,Breckin Meyer
1364,Brenda Blethyn
1365,Brenda Fassie
1366,Brenda Lee
1367,Brendan Behan
1368,Brendan Coyle
1369,Brendan Fehr
1370,Brendan Francis
1371,Brendan Fraser
1372,Brendan Gill
1373,Brendon Burchard
1374,Brent Scowcroft
1375,Bret Easton Ellis
1376,Bret Harte
1377,Bret Michaels
1378,Brett Favre
1379,Brett Hoebel
1380,Brett Ratner
1381,Brett Somers
1382,Brian Aldiss
1383,Brian Austin Green
1384,Brian Baird
1385,Brian Bosworth
1386,Brian Celio
1387,Brian Clough
1388,Brian Cox
1389,Brian De Palma
1390,Brian Eno
1391,Brian Ferneyhough
1392,Brian Harris
1393,Brian Harvey
1394,Brian Johnson
1395,Brian Koslow
1396,Brian Lamb
1397,Brian Littrell
1398,Brian Lumley
1399,Brian May
1400,Brian McBride
1401,Brian McKnight
1402,Brian Molko
1403,Brian Mulroney
1404,Brian P. Cleary
1405,Brian Sandoval
1406,Brian Schweitzer
1407,Brian Tracy
1408,Bridget Fonda
1409,Bridget Hall
1410,Bridget Moynahan
1411,Brie Larson
1412,Brigham Young
1413,Brigid Brophy
1414,Brigitte Bardot
1415,Brigitte Boisselier
1416,Brigitte Nielsen
1417,Brion James
1418,Brit Hume
1419,Brit Marling
1420,Britney Spears
1421,Britt Ekland
1422,Brittany Daniel
1423,Brittany Murphy
1424,Brittany Snow
1425,Brock Yates
1426,Broderick Crawford
1427,Brody Armstrong
1428,Brooke Burke
1429,Brooke Burns
1430,Brooke Foss Westcott
1431,Brooke Langton
1432,Brooke Shields
1433,Brooklyn Decker
1434,Brooks Adams
1435,Brooks Atkinson
1436,Brownie McGhee
1437,Bruce Barton
1438,Bruce Beresford
1439,Bruce Boxleitner
1440,Bruce Campbell
1441,Bruce Catton
1442,Bruce Cockburn
1443,Bruce Dern
1444,Bruce Dickinson
1445,Bruce Feirstein
1446,Bruce Froemming
1447,Bruce Greenwood
1448,Bruce Hornsby
1449,Bruce Jackson
1450,Bruce Jay Friedman
1451,Bruce Jenner
1452,Bruce Lee
1453,Bruce McCulloch
1454,Bruce Nauman
1455,Bruce Oldfield
1456,Bruce Paltrow
1457,Bruce Schneier
1458,Bruce Springsteen
1459,Bruce Sterling
1460,Bruce Vento
1461,Bruce Weber
1462,Bruce Willis
1463,Bruno Bauer
1464,Bruno Bettelheim
1465,Bruno Heller
1466,Bruno Mars
1467,Bruno Rossi
1468,Bruno Schulz
1469,Bruno Tonioli
1470,Bryan Adams
1471,Bryan Callen
1472,Bryan Clay
1473,Bryan Cranston
1474,Bryan Ferry
1475,Bryan Miller
1476,Bryan Singer
1477,Bryan White
1478,Bryant Gumbel
1479,Bryant H. McGill
1480,Bryant McGill
1481,Bryce Dallas Howard
1482,Bubba Sparxxx
1483,Bubba Watson
1484,Buchi Emecheta
1485,Buck Baker
1486,Buck Owens
1487,Bud Abbott
1488,Buddha
1489,Buddy Guy
1490,Buddy Hackett
1491,Buddy Holly
1492,Buddy Rice
1493,Buddy Rich
1494,Buenaventura Durruti
1495,Buffalo Bill
1496,Burl Ives
1497,Burt Lancaster
1498,Burt Reynolds
1499,Burt Rutan
1500,Burt Ward
1501,Burton Cummings
1502,Burton Richter
1503,Busta Rhymes
1504,Busy Philipps
1505,Buzz Aldrin
1506,Buzz Osborne
1507,Byron Dorgan
1508,Byron Nelson
1509,Byron White
1510,C. Everett Koop
1511,C. J. Box
1512,C. J. Cherryh
1513,C. L. R. James
1514,C. Northcote Parkinson
1515,C. S. Forester
1516,C. S. Lewis
1517,C. Wright Mills
1518,Cab Calloway
1519,Caecilius Statius
1520,Caitlin Rose
1521,Cal Thomas
1522,Calamity Jane
1523,Caleb Carr
1524,Caleb Cushing
1525,Callan McAuliffe
1526,Callie Khouri
1527,Calvin Coolidge
1528,Calvin Harris
1529,Calvin Klein
1530,Calvin Trillin
1531,Cam Gigandet
1532,Cameron Crowe
1533,Cameron Diaz
1534,Cameron Russell
1535,Cameron van der Burgh
1536,Camille Claudel
1537,Camille Paglia
1538,Camille Pissarro
1539,Camillo di Cavour
1540,Campbell Scott
1541,Camryn Manheim
1542,Candace Bushnell
1543,Candace Cameron
1544,Candace Cameron Bure
1545,Candace Parker
1546,Candice Bergen
1547,Candice S. Miller
1548,Candice Swanepoel
1549,Candy Crowley
1550,Caprice Bourret
1551,Cardinal De Retz
1552,Cardinal Richelieu
1553,Carey Mulligan
1554,Carl Bernstein
1555,Carl Clinton Van Doren
1556,Carl D. Anderson
1557,Carl Friedrich Gauss
1558,Carl Hiaasen
1559,Carl Jung
1560,Carl Karcher
1561,Carl Levin
1562,Carl Lewis
1563,Carl Perkins
1564,Carl Reiner
1565,Carl Rogers
1566,Carl Sagan
1567,Carl Sandburg
1568,Carl Schurz
1569,Carl T. Rowan
1570,Carl Van Vechten
1571,Carl Yastrzemski
1572,Carla Bley
1573,Carla Bruni
1574,Carla Gugino
1575,Carlisle Floyd
1576,Carlo Azeglio Ciampi
1577,Carlo Collodi
1578,Carlos Castaneda
1579,Carlos Castenada
1580,Carlos Fuentes
1581,Carlos Ghosn
1582,"Carlos Pena, Jr."
1583,Carlos Salinas
1584,Carlos Santana
1585,Carlos Slim
1586,Carly Fiorina
1587,Carly Rae Jepsen
1588,Carly Simon
1589,Carmelo Anthony
1590,Carmen Electra
1591,Carmen Miranda
1592,Carmen Sylva
1593,Carnie Wilson
1594,Carol Alt
1595,Carol Ann Duffy
1596,Carol Bellamy
1597,Carol Burnett
1598,Carol Gilligan
1599,Carol Kane
1600,Carol Leifer
1601,Carol Moseley Braun
1602,Carol P. Christ
1603,Carol Vorderman
1604,Carole King
1605,Caroline Corr
1606,Caroline Kennedy
1607,Caroline Kennedy Schlossberg
1608,Caroline Rhea
1609,Caroline Wozniacki
1610,Caroll Shelby
1611,Carolus Linnaeus
1612,Carolyn Heilbrun
1613,Carolyn Maloney
1614,Carolyn Murphy
1615,Carre Otis
1616,Carrie Ann Inaba
1617,Carrie Brownstein
1618,Carrie Chapman Catt
1619,Carrie Fisher
1620,Carrie P. Meek
1621,Carrie P. Snow
1622,Carrie Preston
1623,Carrie Underwood
1624,Carrie-Anne Moss
1625,Carroll O'Connor
1626,Carroll Quigley
1627,Carroll Shelby
1628,Carrot Top
1629,Carry Nation
1630,Carson Daly
1631,Carson Kressley
1632,Carson McCullers
1633,Carter Burwell
1634,Carter G. Woodson
1635,Carter Glass
1636,Cary Elwes
1637,Cary Grant
1638,Casey Abrams
1639,Casey Affleck
1640,Casey Kasem
1641,Casey Kasum
1642,Casey Stengel
1643,Caskie Stinnett
1644,Caspar David Friedrich
1645,Casper Van Dien
1646,Cass Canfield
1647,Cass Elliot
1648,Cass Sunstein
1649,Cassandra Peterson
1650,Cat Cora
1651,Cat Deeley
1652,Cat Osterman
1653,Cat Power
1654,Cat Stevens
1655,Cate Blanchett
1656,Catharine Beecher
1657,Catharine MacKinnon
1658,Catherine Ashton
1659,Catherine Bell
1660,Catherine Booth
1661,Catherine Deneuve
1662,Catherine Helen Spence
1663,Catherine Keener
1664,Catherine O'Hara
1665,Catherine the Great
1666,Catherine Zeta-Jones
1667,Cathy Freeman
1668,Cathy Guisewite
1669,Cathy McMorris
1670,Cathy Rigby
1671,Cathy Rindner Tempelsman
1672,Cato
1673,Cavett Robert
1674,Cecil Beaton
1675,Cecil Rhodes
1676,Cecilia Bartoli
1677,Cecily von Ziegesar
1678,Cedric Richmond
1679,Cee Lo Green
1680,Celia Johnson
1681,Celine Dion
1682,Cesar Chavez
1683,Cesar Romero
1684,Cesare Pavese
1685,Chad Harbach
1686,Chad Hugo
1687,Chad Kroeger
1688,Chad Lowe
1689,Chad Smith
1690,Chaim Herzog
1691,Chaim Potok
1692,Chaka Fattah
1693,Chaka Khan
1694,Chanakya
1695,Chandler Massey
1696,Chanel Iman
1697,Channing Pollock
1698,Channing Tatum
1699,Chantal Kreviazuk
1700,Charisma Carpenter
1701,Charles A. Beard
1702,Charles Alexander Eastman
1703,Charles Atlas
1704,Charles Babbage
1705,Charles Barkley
1706,Charles Baudelaire
1707,Charles Bowen
1708,Charles Bronson
1709,Charles Bukowski
1710,Charles C. Mann
1711,Charles Caleb Colton
1712,Charles Churchill
1713,Charles Cumming
1714,Charles Dance
1715,Charles Darwin
1716,Charles de Gaulle
1717,Charles de Lint
1718,Charles de Montesquieu
1719,Charles de Secondat
1720,Charles Dibdin
1721,Charles Dickens
1722,Charles Dudley Warner
1723,Charles E. Wilson
1724,Charles Eames
1725,Charles Eastman
1726,Charles Edison
1727,Charles Edward Montague
1728,Charles Erwin Wilson
1729,Charles Evans Hughes
1730,Charles Evers
1731,Charles F. Bass
1732,Charles Fillmore
1733,Charles Foster Bass
1734,Charles Fourier
1735,Charles Francis Richter
1736,Charles Frazier
1737,Charles Frohman
1738,Charles Grassley
1739,Charles Handy
1740,Charles Henry Parkhurst
1741,Charles Hodge
1742,Charles Horton Cooley
1743,Charles Inglis
1744,Charles Ives
1745,Charles J. Givens
1746,Charles James Fox
1747,Charles Keating
1748,Charles Kelley
1749,Charles Kendall Adams
1750,Charles Kennedy
1751,Charles Kettering
1752,Charles Kingsley
1753,Charles Krauthammer
1754,Charles Kuralt
1755,Charles L. Allen
1756,Charles Lamb
1757,Charles Lindbergh
1758,Charles Luckman
1759,Charles Lyell
1760,Charles M. Schulz
1761,Charles M. Schwab
1762,Charles Mackay
1763,Charles Maurice de Talleyrand
1764,Charles Mengel Allen
1765,Charles Morgan
1766,Charles Munch
1767,Charles Olson
1768,Charles Peguy
1769,Charles Phillips
1770,Charles Pierce
1771,Charles R. Swindoll
1772,Charles Rangel
1773,Charles Revson
1774,Charles Sanders Peirce
1775,Charles Schumer
1776,Charles Schwab
1777,Charles Simeon
1778,Charles Simic
1779,Charles Simmons
1780,Charles Spalding
1781,Charles Spurgeon
1782,Charles Stanley
1783,Charles Sturt
1784,Charles Sumner
1785,Charles Trevelyan
1786,Charles V
1787,Charles Van Doren
1788,Charles Vest
1789,Charles W. Chesnutt
1790,Charles W. Eliot
1791,Charles W. Pickering
1792,Charles Wesley
1793,Charles Williams
1794,Charles Wilson
1795,Charles Wolfe
1796,Charley Lau
1797,Charley Pride
1798,Charley Reese
1799,Charlie Byrd
1800,Charlie Chaplin
1801,Charlie Crist
1802,Charlie Dent
1803,Charlie Gonzalez
1804,Charlie Haden
1805,Charlie Hunnam
1806,Charlie Hunter
1807,Charlie Kaufman
1808,Charlie Kimball
1809,Charlie Parker
1810,Charlie Rose
1811,Charlie Sheen
1812,Charlie Simpson
1813,Charlie Trotter
1814,Charlize Theron
1815,Charlotte Arnold
1816,Charlotte Bronte
1817,Charlotte Bunch
1818,Charlotte Church
1819,Charlotte Davis Kasl
1820,Charlotte Gainsbourg
1821,Charlotte Lennox
1822,Charlotte Perkins Gilman
1823,Charlotte Rae
1824,Charlotte Ross
1825,Charlotte Smith
1826,Charlotte Whitton
1827,Charlton Heston
1828,Chaske Spencer
1829,Chauncey Depew
1830,Chauncey Wright
1831,Chaz Bono
1832,Chazz Palminteri
1833,Che Guevara
1834,Cheech Marin
1835,Chelsea Clinton
1836,Chely Wright
1837,Chen Ning Yang
1838,Chen Shui-bian
1839,Cher
1840,Cherrie Moraga
1841,Cheryl Cole
1842,Cheryl Crawford
1843,Cheryl Hines
1844,Cheryl James
1845,Cheryl Ladd
1846,Cheryl Strayed
1847,Cheryl Tiegs
1848,Chester A. Arthur
1849,Chester Bennington
1850,Chester Brown
1851,Chester Irving Barnard
1852,Chester W. Nimitz
1853,Chevy Chase
1854,Chiaki Kuriyama
1855,Chiang Kai-shek
1856,Chick Corea
1857,Chief Joseph
1858,Chili Davis
1859,Chin-Ning Chu
1860,China Mieville
1861,Chinua Achebe
1862,Chita Rivera
1863,Chloe Moretz
1864,Chloe Sevigny
1865,Chow Yun-Fat
1866,Chris Anderson
1867,Chris Bailey
1868,Chris Barber
1869,Chris Bell
1870,Chris Brown
1871,Chris Burke
1872,Chris Cannon
1873,Chris Chocola
1874,Chris Christie
1875,Chris Cleave
1876,Chris Colfer
1877,Chris Cooper
1878,Chris Cornell
1879,Chris Daughtry
1880,Chris Elliott
1881,Chris Evans
1882,Chris Evert
1883,Chris Frantz
1884,Chris Hadfield
1885,Chris Hayes
1886,Chris Hedges
1887,Chris Hemsworth
1888,Chris Hughes
1889,Chris Isaak
1890,Chris Kattan
1891,Chris Kirkpatrick
1892,Chris Klein
1893,Chris Kyle
1894,Chris LeDoux
1895,Chris Lowe
1896,Chris Martin
1897,Chris Matthews
1898,Chris Messina
1899,Chris Moneymaker
1900,Chris Morris
1901,Chris Noth
1902,Chris O'Donnell
1903,Chris O'Dowd
1904,Chris Patten
1905,Chris Paul
1906,Chris Pine
1907,Chris Pratt
1908,Chris Robinson
1909,Chris Rock
1910,Chris Tucker
1911,Chris Van Allsburg
1912,Chris Van Hollen
1913,Chris Ware
1914,Chris Webber
1915,Chris Wedge
1916,Chrisette Michele
1917,Chrissie Hynde
1918,Christa McAuliffe
1919,Christiaan Barnard
1920,Christiaan Huygens
1921,Christian Bale
1922,Christian Cooke
1923,Christian Dior
1924,Christian Lacroix
1925,Christian Louboutin
1926,Christian Lous Lange
1927,Christian Marclay
1928,Christian Nestell Bovee
1929,Christian Siriano
1930,Christian Slater
1931,Christiane Amanpour
1932,Christie Brinkley
1933,Christie Hefner
1934,Christina Aguilera
1935,Christina Applegate
1936,Christina G. Rossetti
1937,Christina Hendricks
1938,Christina Hoff Sommers
1939,Christina Milian
1940,Christina Perri
1941,Christina Ricci
1942,Christina Rossetti
1943,Christine Baranski
1944,Christine Gregoire
1945,Christine Keeler
1946,Christine Lahti
1947,Christine McVie
1948,Christine O'Donnell
1949,Christine Taylor
1950,Christo
1951,Christopher Alexander
1952,Christopher Atkins
1953,Christopher Bond
1954,Christopher Columbus
1955,Christopher Cross
1956,Christopher Darden
1957,Christopher Dawson
1958,Christopher Dodd
1959,Christopher Durang
1960,Christopher Eccleston
1961,Christopher Fry
1962,Christopher Gadsden
1963,Christopher Hampton
1964,Christopher Heyerdahl
1965,Christopher Hitchens
1966,Christopher Isherwood
1967,Christopher Judge
1968,Christopher Knight
1969,Christopher Lambert
1970,Christopher Lasch
1971,Christopher Lehmann-Haupt
1972,Christopher Love
1973,Christopher Marlowe
1974,Christopher McCandless
1975,Christopher Meloni
1976,Christopher Monckton
1977,Christopher Morley
1978,Christopher Nolan
1979,Christopher Parker
1980,Christopher Plummer
1981,Christopher Reeve
1982,Christopher Shays
1983,Christopher Smart
1984,Christopher Walken
1985,Christopher Wren
1986,Christy Mathewson
1987,Christy Romano
1988,Christy Turlington
1989,Chubby Checker
1990,Chuck Barris
1991,Chuck Berry
1992,Chuck Close
1993,Chuck Colson
1994,Chuck D.
1995,Chuck Grassley
1996,Chuck Hagel
1997,Chuck Jones
1998,Chuck Klosterman
1999,Chuck Mangione
2000,Chuck Noll
2001,Chuck Norris
2002,Chuck Palahniuk
2003,Chuck Tanner
2004,Chuck Yeager
2005,Chuck Zito
2006,Ciara
2007,Cicely Tyson
2008,Cillian Murphy
2009,Cindy Crawford
2010,Cindy Margolis
2011,Cindy Sheehan
2012,Cindy Sherman
2013,Cissy Houston
2014,Claiborne Pell
2015,Claire Bloom
2016,Claire Danes
2017,Claire Forlani
2018,Claire McCaskill
2019,Claire Wolfe
2020,Clara Barton
2021,Clara Bow
2022,Clara Hughes
2023,Clara Schumann
2024,Clara Zetkin
2025,Clare Boothe Luce
2026,Clare Short
2027,Clarence Budington Kelland
2028,Clarence Clemons
2029,Clarence Darrow
2030,Clarence Day
2031,Clarence Stein
2032,Clarence Thomas
2033,Clarissa Pinkola Estes
2034,Claude Bernard
2035,Claude Chabrol
2036,Claude Debussy
2037,Claude M. Bristol
2038,Claude Monet
2039,Claude Nicollier
2040,Claude Pepper
2041,Claude Vorilhon
2042,Claudette Colbert
2043,Claudia Black
2044,Claudia Christian
2045,Claudia Schiffer
2046,Claudio Reyna
2047,Clay Aiken
2048,Clayton Christensen
2049,Clement Clarke Moore
2050,Clement Mok
2051,Cleo Moore
2052,Cleveland Abbe
2053,Cleveland Amory
2054,Cliff Martinez
2055,Cliff Richard
2056,Cliff Shaw
2057,Cliff Stearns
2058,Clifford D. Simak
2059,Clifford Geertz
2060,Clifford Stoll
2061,Clifton Fadiman
2062,Clifton Paul Fadiman
2063,Clint Black
2064,Clint Eastwood
2065,Clive Anderson
2066,Clive Barker
2067,Clive Bell
2068,Clive James
2069,Clive Owen
2070,Clyde Tombaugh
2071,Cobi Jones
2072,Coco Chanel
2073,Coco Lee
2074,Cody Horn
2075,Cofer Black
2076,Colin Chapman
2077,Colin Cooper
2078,Colin Farrell
2079,Colin Firth
2080,Colin Greenwood
2081,Colin Hanks
2082,Colin Hay
2083,Colin Mochrie
2084,Colin Powell
2085,Colin Quinn
2086,Colin R. Davis
2087,Colin Wilson
2088,Colleen Atwood
2089,Colleen Haskell
2090,Colleen McCullough
2091,Colm Meaney
2092,Colonel Sanders
2093,Columba Bush
2094,Compay Segundo
2095,Comte de Lautreamont
2096,Conan O'Brien
2097,Concha Buika
2098,Condoleezza Rice
2099,Confucius
2100,Connie Britton
2101,Connie Chung
2102,Connie Nielsen
2103,Connie Sellecca
2104,Connie Stevens
2105,Connie Willis
2106,Conor Cruise O'Brien
2107,Conor Oberst
2108,Conrad Aiken
2109,Conrad Black
2110,Conrad Bums
2111,Conrad Burns
2112,Conrad Hall
2113,Conrad Hilton
2114,Conrad Veidt
2115,Constance Baker Motley
2116,Constance Jablonski
2117,Constance Rourke
2118,Constantin Brancusi
2119,Constantin Stanislavski
2120,Coolio
2121,Corazon Aquino
2122,Corbin Bernsen
2123,Corbin Bleu
2124,Cordell Hull
2125,Coretta Scott King
2126,Corey Feldman
2127,Corey Haim
2128,Corey Hart
2129,Corey Stoll
2130,Corin Nemec
2131,Corita Kent
2132,Corliss Lamont
2133,Cornel West
2134,Cornelia Funke
2135,Cornelia Otis Skinner
2136,Cornelius Nepos
2137,Cornelius Vanderbilt
2138,Corrie Ten Boom
2139,Corrine Brown
2140,Cory Booker
2141,Cory Doctorow
2142,Cory Lidle
2143,Cory Monteith
2144,Cotton Fitzsimmons
2145,Count Basie
2146,Courteney Cox
2147,Courtney Love
2148,Courtney Thorne Smith
2149,Coventry Patmore
2150,Craig Breedlove
2151,Craig Bruce
2152,Craig Charles
2153,Craig Ferguson
2154,Craig Johnston
2155,Craig Kelly
2156,Craig Kilborn
2157,Craig McCracken
2158,Craig Roberts
2159,Craig Robinson
2160,Craig T. Nelson
2161,Creed Bratton
2162,Criss Angel
2163,Cristiano Ronaldo
2164,Cristina Kirchner
2165,Cristina Saralegui
2166,Crystal Chappell
2167,Crystal Eastman
2168,"Cuba Gooding, Jr."
2169,Cullen Hightower
2170,Curt Schilling
2171,Curt Siodmak
2172,Curt Weldon
2173,Curtis Armstrong
2174,Curtis Carlson
2175,Curtis Jones
2176,Curtis Joseph
2177,Curtis LeMay
2178,Curtis Sittenfeld
2179,Curtis Sliwa
2180,Curtis Stone
2181,Cybill Shepherd
2182,Cyndi Lauper
2183,Cynthia Heimel
2184,Cynthia McKinney
2185,Cynthia Nixon
2186,Cynthia Ozick
2187,Cynthia Rowley
2188,Cynthia Weil
2189,Cyrano de Bergerac
2190,Cyril Connolly
2191,Cyril Cusack
2192,Cyril Falls
2193,Czeslaw Milosz
2194,D. Elton Trueblood
2195,D. L. Hughley
2196,Dabney Coleman
2197,Dag Hammarskjold
2198,Dagmara Dominczyk
2199,Daisaku Ikeda
2200,Daisy Donovan
2201,Daisy Fuentes
2202,Dakota Fanning
2203,Dalai Lama
2204,Dale Carnegie
2205,Dale Dauten
2206,Dale Dougherty
2207,Dale Earnhardt
2208,Dale Evans
2209,Dale Murphy
2210,Dale Turner
2211,Daley Thompson
2212,Dallas Willard
2213,Dalton McGuinty
2214,Dalton Trumbo
2215,Dame Edith Evans
2216,Damian Lewis
2217,Damien Hirst
2218,Damon Albarn
2219,Damon Wayans
2220,Dan Abrams
2221,Dan Auerbach
2222,Dan Aykroyd
2223,Dan Brown
2224,Dan Castellaneta
2225,Dan Farmer
2226,Dan Fogelberg
2227,Dan Fogler
2228,Dan Fouts
2229,Dan Gable
2230,Dan Glickman
2231,Dan Hawkins
2232,Dan Lipinski
2233,Dan Marino
2234,Dan Millman
2235,Dan O'Brien
2236,Dan Quayle
2237,Dan Rather
2238,Dan Savage
2239,Dan Simmons
2240,Dan Stevens
2241,Dan Wheldon
2242,Dana Carvey
2243,Dana Delany
2244,Dana Fox
2245,Dana Hill
2246,Dana Hussein
2247,Dana Plato
2248,Dana Rohrabacher
2249,Dana Snyder
2250,Dana Spiotta
2251,Dane Cook
2252,Danica McKellar
2253,Danica Patrick
2254,Daniel Akaka
2255,Daniel Baldwin
2256,Daniel Barenboim
2257,Daniel Bell
2258,Daniel Berrigan
2259,Daniel Boone
2260,Daniel Burnham
2261,Daniel Carter Beard
2262,Daniel Clowes
2263,Daniel Craig
2264,Daniel Cudmore
2265,Daniel D. Palmer
2266,Daniel Dae Kim
2267,Daniel Day-Lewis
2268,Daniel De Leon
2269,Daniel Defoe
2270,Daniel Dennett
2271,Daniel Ek
2272,Daniel Ellsberg
2273,Daniel Goleman
2274,Daniel Greenberg
2275,Daniel H. Hill
2276,Daniel H. Wilson
2277,Daniel Hannan
2278,Daniel Inouye
2279,Daniel J. Bernstein
2280,Daniel J. Boorstin
2281,Daniel J. Evans
2282,Daniel Johns
2283,Daniel Kahneman
2284,Daniel Keys Moran
2285,Daniel Libeskind
2286,Daniel Morgan
2287,Daniel Nathans
2288,Daniel Patrick Moynihan
2289,Daniel Petrie
2290,Daniel Pipes
2291,Daniel Radcliffe
2292,Daniel Webster
2293,Daniel Yergin
2294,Daniela Pestova
2295,Danielle Berry
2296,Danielle Dax
2297,Danielle Steel
2298,Dannii Minogue
2299,Danny Aiello
2300,Danny Bonaduce
2301,Danny Boyle
2302,Danny DeVito
2303,Danny Elfman
2304,Danny Glover
2305,Danny Kaye
2306,Danny Masterson
2307,Danny McBride
2308,Danny Pudi
2309,Danny Strong
2310,Danny Thomas
2311,Dante Alighieri
2312,Dante Gabriel Rossetti
2313,Dante Hall
2314,Daphne du Maurier
2315,Daphne Zuniga
2316,Dar Williams
2317,Dario Argento
2318,Dario Fo
2319,Darius Rucker
2320,Darrell Hammond
2321,Darrell Issa
2322,Darrell Royal
2323,Darren Aronofsky
2324,Darren Criss
2325,Darren Flutie
2326,Daryl Gates
2327,Daryl Hall
2328,Daryl Hannah
2329,Daryn Kagan
2330,Dave Attell
2331,Dave Barry
2332,Dave Blood
2333,Dave Brubeck
2334,Dave Chappelle
2335,Dave Davies
2336,Dave Edmunds
2337,Dave Eggers
2338,Dave Franco
2339,Dave Freudenthal
2340,Dave Grohl
2341,Dave Lombardo
2342,Dave Matthews
2343,Dave Mustaine
2344,Dave Navarro
2345,Dave Obey
2346,Dave Parnas
2347,Dave Pelzer
2348,Dave Reichert
2349,Dave Rowntree
2350,Dave Sim
2351,Dave Thomas
2352,Dave Van Ronk
2353,Dave Winer
2354,Dave Winfield
2355,Davey Havok
2356,David Alan Grier
2357,David Allan Coe
2358,David Amram
2359,David Ansen
2360,David Antin
2361,David Arquette
2362,David Attenborough
2363,David Axelrod
2364,David Bailey
2365,David Baker
2366,David Baldacci
2367,David Baltimore
2368,David Beckham
2369,David Ben-Gurion
2370,David Benioff
2371,David Blaine
2372,David Blunkett
